#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons;Series;Language;Region;Rating
Mermaid no Kisetsu (Japan) (Disc 2);Mermaid no Kisetsu (Japan) (Disc 2);Sony PlayStation;;;;;;;;;;;;;;;;;;
Mermaid no Kisetsu (Japan) (Disc 3);Mermaid no Kisetsu (Japan) (Disc 3);Sony PlayStation;;;;;;;;;;;;;;;;;;
Mermaid no Kisetsu - Curtain Call (Japan) (Disc 1);Mermaid no Kisetsu - Curtain Call (Japan) (Disc 1);Sony PlayStation;;;;;;;;;;;;;;;;;;
Mermaid no Kisetsu - Curtain Call (Japan) (Disc 2);Mermaid no Kisetsu - Curtain Call (Japan) (Disc 2);Sony PlayStation;;;;;;;;;;;;;;;;;;
Merriment Carrying Caravan (Japan);Merriment Carrying Caravan (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Meru Purana (Japan);Meru Purana (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Meta-Ph-List Mu.X.2297 (Japan) (Disc 1);Meta-Ph-List Mu.X.2297 (Japan) (Disc 1);Sony PlayStation;;;;;;;;;;;;;;;;;;
Meta-Ph-List Mu.X.2297 (Japan) (Disc 2);Meta-Ph-List Mu.X.2297 (Japan) (Disc 2);Sony PlayStation;;;;;;;;;;;;;;;;;;
Metal Angel 3 (Japan) (Disc 1);Metal Angel 3 (Japan) (Disc 1);Sony PlayStation;;;;;;;;;;;;;;;;;;
Metal Angel 3 (Japan) (Disc 2);Metal Angel 3 (Japan) (Disc 2);Sony PlayStation;;;;;;;;;;;;;;;;;;
Metal Fist (Japan);Metal Fist (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Metal Gear Solid (Japan) (Disc 1) (Ichi);Metal Gear Solid (Japan) (Disc 1) (Ichi);Sony PlayStation;;;;;;;;;;;;;;;;;;
Metal Gear Solid (Japan) (Disc 2) (Ni);Metal Gear Solid (Japan) (Disc 2) (Ni);Sony PlayStation;;;;;;;;;;;;;;;;;;
Metal Gear Solid (Japan, Asia) (Disc 1) (Ichi) (Premium Package);Metal Gear Solid (Japan, Asia) (Disc 1) (Ichi) (Premium Package);Sony PlayStation;;;;;;;;;;;;;;;;;;
Metal Gear Solid (Japan, Asia) (Disc 2) (Ni) (Premium Package);Metal Gear Solid (Japan, Asia) (Disc 2) (Ni) (Premium Package);Sony PlayStation;;;;;;;;;;;;;;;;;;
Metal Gear Solid - Integral (Japan, Asia) (Disc 3) (VR-Disc);Metal Gear Solid - Integral (Japan, Asia) (Disc 3) (VR-Disc);Sony PlayStation;;;;;;;;;;;;;;;;;;
Metal Gear Solid - Integral (Japan, Asia) (En,Ja) (Disc 1);Metal Gear Solid - Integral (Japan, Asia) (En,Ja) (Disc 1);Sony PlayStation;;;;;;;;;;;;;;;;;;
Metal Gear Solid - Integral (Japan, Asia) (En,Ja) (Disc 2);Metal Gear Solid - Integral (Japan, Asia) (En,Ja) (Disc 2);Sony PlayStation;;;;;;;;;;;;;;;;;;
Metal Jacket (Japan);Metal Jacket (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Metal Slug - Super Vehicle-001 (Japan, Asia);Metal Slug - Super Vehicle-001 (Japan, Asia);Sony PlayStation;;;;;;;;;;;;;;;;;;
Metal Slug X - Super Vehicle-001 (Japan);Metal Slug X - Super Vehicle-001 (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Metamor Panic - Doki Doki Youma Busters!! (Japan);Metamor Panic - Doki Doki Youma Busters!! (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Mezase! Meimon Yakyuubu (Japan);Mezase! Meimon Yakyuubu (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Mezase! Senkyuu-ou (Japan);Mezase! Senkyuu-ou (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Mezase! Skymark - Challenge Airline Pilot (Japan);Mezase! Skymark - Challenge Airline Pilot (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Michinoku Hitou Koi Monogatari Kai (Japan);Michinoku Hitou Koi Monogatari Kai (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Micro Machines (Japan);Micro Machines (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Midnight Run - Road Fighter 2 (Japan) (En,Ja);Midnight Run - Road Fighter 2 (Japan) (En,Ja);Sony PlayStation;;;;;;;;;;;;;;;;;;
Midori no Makibao - Kuroi Inazuma Shiroi Kiseki (Japan);Midori no Makibao - Kuroi Inazuma Shiroi Kiseki (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Mighty Hits (Japan);Mighty Hits (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Mighty Hits Special (Japan);Mighty Hits Special (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Mikagura Shoujo Tanteidan (Japan) (Disc 1) (Honpen Disc Ichi);Mikagura Shoujo Tanteidan (Japan) (Disc 1) (Honpen Disc Ichi);Sony PlayStation;;;;;;;;;;;;;;;;;;
Mikagura Shoujo Tanteidan (Japan) (Disc 2) (Honpen Disc Ni);Mikagura Shoujo Tanteidan (Japan) (Disc 2) (Honpen Disc Ni);Sony PlayStation;;;;;;;;;;;;;;;;;;
Mikagura Shoujo Tanteidan (Japan) (Disc 3) (Intermission Disc);Mikagura Shoujo Tanteidan (Japan) (Disc 3) (Intermission Disc);Sony PlayStation;;;;;;;;;;;;;;;;;;
Mikagura Shoujo Tanteidan (Japan) (Disc 4) (Special Disc);Mikagura Shoujo Tanteidan (Japan) (Disc 4) (Special Disc);Sony PlayStation;;;;;;;;;;;;;;;;;;
Milky Season (Japan);Milky Season (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Million Classic (Japan) (Disc 1) (Honpen Game Sen'you) (Nescafe-ban);Million Classic (Japan) (Disc 1) (Honpen Game Sen'you) (Nescafe-ban);Sony PlayStation;;;;;;;;;;;;;;;;;;
Million Classic (Japan) (Disc 1) (Honpen Game Sen'you);Million Classic (Japan) (Disc 1) (Honpen Game Sen'you);Sony PlayStation;;;;;;;;;;;;;;;;;;
Million Classic (Japan) (Disc 2) (Taisen Game Sen'you) (Nescafe-ban);Million Classic (Japan) (Disc 2) (Taisen Game Sen'you) (Nescafe-ban);Sony PlayStation;;;;;;;;;;;;;;;;;;
Million Classic (Japan) (Disc 2) (Taisen Game Sen'you);Million Classic (Japan) (Disc 2) (Taisen Game Sen'you);Sony PlayStation;;;;;;;;;;;;;;;;;;
Minakata Hakudou Toujou (Japan) (Disc 1);Minakata Hakudou Toujou (Japan) (Disc 1);Sony PlayStation;;;;;;;;;;;;;;;;;;
Minakata Hakudou Toujou (Japan) (Disc 2);Minakata Hakudou Toujou (Japan) (Disc 2);Sony PlayStation;;;;;;;;;;;;;;;;;;
Mini Yonku Bakusou Kyoudai Let's & Go!! WGP Hyper Heat (Japan);Mini Yonku Bakusou Kyoudai Let's & Go!! WGP Hyper Heat (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Mini-Moni. Dice de Pyon! (Japan);Mini-Moni. Dice de Pyon! (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Mini-Moni. Shakatto Tambourine! da Pyon! (Japan) (Doukonban);Mini-Moni. Shakatto Tambourine! da Pyon! (Japan) (Doukonban);Sony PlayStation;;;;;;;;;;;;;;;;;;
Mini-Moni. Shakatto Tambourine! da Pyon! (Japan);Mini-Moni. Shakatto Tambourine! da Pyon! (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Mini-Moni. Step Pyon Pyon Pyon (Japan);Mini-Moni. Step Pyon Pyon Pyon (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Minna Atsumare! Igo Kyoushitsu (Japan);Minna Atsumare! Igo Kyoushitsu (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Minna no Golf (Japan, Asia);Minna no Golf (Japan, Asia);Sony PlayStation;;;;;;;;;;;;;;;;;;
Minna no Golf 2 (Japan) (Rev 1);Minna no Golf 2 (Japan) (Rev 1);Sony PlayStation;;;;;;;;;;;;;;;;;;
Minna no Golf 2 (Japan);Minna no Golf 2 (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Minna no Kanji Kyoushitsu - Chousen! Kanji Kentei (Japan);Minna no Kanji Kyoushitsu - Chousen! Kanji Kentei (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Minna no Shiiku Kyoushitsu - Kuwagata-hen (Japan);Minna no Shiiku Kyoushitsu - Kuwagata-hen (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Minna no Takaramono - Watashi no Licca-chan - Otetsudai o Shiyou (Japan);Minna no Takaramono - Watashi no Licca-chan - Otetsudai o Shiyou (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Minnya de Ghost Hunter (Japan);Minnya de Ghost Hunter (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Minton Keibu no Sousa File - Doukeshi Satsujin Jiken (Japan);Minton Keibu no Sousa File - Doukeshi Satsujin Jiken (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Miracle Jim no Bassing Beat (Japan);Miracle Jim no Bassing Beat (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Miracle Jumpers (Japan);Miracle Jumpers (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Miracle World - Fushigi no Kuni no IQ Meiro (Japan);Miracle World - Fushigi no Kuni no IQ Meiro (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Mirano no Arbeit Collection (Japan);Mirano no Arbeit Collection (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Misa no Mahou Monogatari (Japan) (Disc 1);Misa no Mahou Monogatari (Japan) (Disc 1);Sony PlayStation;;;;;;;;;;;;;;;;;;
Misa no Mahou Monogatari (Japan) (Disc 2);Misa no Mahou Monogatari (Japan) (Disc 2);Sony PlayStation;;;;;;;;;;;;;;;;;;
Misaki Aggressive! (Japan);Misaki Aggressive! (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Missland (Japan);Missland (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Missland 2 (Japan);Missland 2 (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Mitsumete Knight (Japan);Mitsumete Knight (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Mitsumete Knight R - Daibouken-hen (Japan);Mitsumete Knight R - Daibouken-hen (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Miyake Yuji Produce - Kiseki no Maya Uranai (Japan);Miyake Yuji Produce - Kiseki no Maya Uranai (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Mizuki Shigeru no Youkai Butouden (Japan);Mizuki Shigeru no Youkai Butouden (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Mizzurna Falls (Japan);Mizzurna Falls (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Mobile Police Patlabor - Game Edition (Japan);Mobile Police Patlabor - Game Edition (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Mobile Suit Gundam (Japan);Mobile Suit Gundam (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Mobile Suit Gundam - Char's Counterattack (Japan);Mobile Suit Gundam - Char's Counterattack (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Mobile Suit Gundam - Perfect One Year War (Japan);Mobile Suit Gundam - Perfect One Year War (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Mobile Suit Gundam - Version 2.0 (Japan) (Limited Edition);Mobile Suit Gundam - Version 2.0 (Japan) (Limited Edition);Sony PlayStation;;;;;;;;;;;;;;;;;;
Mobile Suit Gundam - Version 2.0 (Japan);Mobile Suit Gundam - Version 2.0 (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Mobile Suit Z-Gundam (Japan) (Disc 1) (Bandai the Best);Mobile Suit Z-Gundam (Japan) (Disc 1) (Bandai the Best);Sony PlayStation;;;;;;;;;;;;;;;;;;
Mobile Suit Z-Gundam (Japan) (Disc 1);Mobile Suit Z-Gundam (Japan) (Disc 1);Sony PlayStation;;;;;;;;;;;;;;;;;;
Mobile Suit Z-Gundam (Japan) (Disc 2) (Bandai the Best);Mobile Suit Z-Gundam (Japan) (Disc 2) (Bandai the Best);Sony PlayStation;;;;;;;;;;;;;;;;;;
Mobile Suit Z-Gundam (Japan) (Disc 2);Mobile Suit Z-Gundam (Japan) (Disc 2);Sony PlayStation;;;;;;;;;;;;;;;;;;
Mobile Tomodachi (Japan);Mobile Tomodachi (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Moebius Link 3D (Japan);Moebius Link 3D (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Moero!! Pro Yakyuu '95 - Double Header (Japan);Moero!! Pro Yakyuu '95 - Double Header (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Momotarou Densetsu (Japan);Momotarou Densetsu (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Momotarou Dentetsu 7 (Japan) (Rev 1);Momotarou Dentetsu 7 (Japan) (Rev 1);Sony PlayStation;;;;;;;;;;;;;;;;;;
Momotarou Dentetsu 7 (Japan);Momotarou Dentetsu 7 (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Momotarou Dentetsu V (Japan) (Rev 1);Momotarou Dentetsu V (Japan) (Rev 1);Sony PlayStation;;;;;;;;;;;;;;;;;;
Momotarou Dentetsu V (Japan) (Rev 2);Momotarou Dentetsu V (Japan) (Rev 2);Sony PlayStation;;;;;;;;;;;;;;;;;;
Momotarou Dentetsu V (Japan);Momotarou Dentetsu V (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Momotarou Matsuri - Ishikawa Rokuemon no Maki (Japan);Momotarou Matsuri - Ishikawa Rokuemon no Maki (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Monaco Grand Prix Racing Simulation 2 (Japan);Monaco Grand Prix Racing Simulation 2 (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Money Idol Exchanger (Japan) (Rev 1);Money Idol Exchanger (Japan) (Rev 1);Sony PlayStation;;;;;;;;;;;;;;;;;;
Money Idol Exchanger (Japan);Money Idol Exchanger (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Monkey Magic (Japan);Monkey Magic (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Monopoly (Japan);Monopoly (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Monster Collection - Kamen no Madoushi (Japan);Monster Collection - Kamen no Madoushi (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Monster Complete World (Japan);Monster Complete World (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Monster Farm (Japan);Monster Farm (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Monster Farm 2 (Japan) (Rev 1);Monster Farm 2 (Japan) (Rev 1);Sony PlayStation;;;;;;;;;;;;;;;;;;
Monster Farm 2 (Japan);Monster Farm 2 (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Monster Farm Battle Card (Japan);Monster Farm Battle Card (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Monster Farm Jump (Japan);Monster Farm Jump (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Monster Punish (Japan);Monster Punish (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Monster Race (Japan);Monster Race (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
MonsterSeed (Japan);MonsterSeed (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Monsters, Inc. - Monsters Academy (Japan);Monsters, Inc. - Monsters Academy (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Moon - Remix RPG Adventure (Japan) (Rev 1);Moon - Remix RPG Adventure (Japan) (Rev 1);Sony PlayStation;;;;;;;;;;;;;;;;;;
Moon - Remix RPG Adventure (Japan);Moon - Remix RPG Adventure (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Moonlight Syndrome (Japan) (Disc 1);Moonlight Syndrome (Japan) (Disc 1);Sony PlayStation;;;;;;;;;;;;;;;;;;
Moonlight Syndrome (Japan) (Disc 2);Moonlight Syndrome (Japan) (Disc 2);Sony PlayStation;;;;;;;;;;;;;;;;;;
Mori no Oukoku (Japan);Mori no Oukoku (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Morita Kazurou no Chess (Japan);Morita Kazurou no Chess (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Morita Kazurou no Gomoku Narabe to Renju (Japan);Morita Kazurou no Gomoku Narabe to Renju (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Morita Kazurou no Hanafuda (Japan);Morita Kazurou no Hanafuda (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Morita Kazurou no Mahjong (Japan);Morita Kazurou no Mahjong (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Morita Kazurou no Reversi (Japan);Morita Kazurou no Reversi (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Morita Kazurou no Shougi Doujou (Japan);Morita Kazurou no Shougi Doujou (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Morita Shougi (Japan);Morita Shougi (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Moritaka Chisato - Safari Tokyo (Japan) (Disc 1);Moritaka Chisato - Safari Tokyo (Japan) (Disc 1);Sony PlayStation;;;;;;;;;;;;;;;;;;
Moritaka Chisato - Safari Tokyo (Japan) (Disc 2);Moritaka Chisato - Safari Tokyo (Japan) (Disc 2);Sony PlayStation;;;;;;;;;;;;;;;;;;
Mortal Kombat 3 (Japan);Mortal Kombat 3 (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Mortal Kombat II (Japan);Mortal Kombat II (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Mortal Kombat Trilogy (Japan);Mortal Kombat Trilogy (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Moto Racer (Japan);Moto Racer (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Moto Racer 2 (Japan);Moto Racer 2 (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Motor Toon Grand Prix (Japan) (Rev 1);Motor Toon Grand Prix (Japan) (Rev 1);Sony PlayStation;;;;;;;;;;;;;;;;;;
Motor Toon Grand Prix (Japan);Motor Toon Grand Prix (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Motor Toon Grand Prix - USA Edition (Japan);Motor Toon Grand Prix - USA Edition (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Motor Toon Grand Prix 2 (Japan) (Disc 1);Motor Toon Grand Prix 2 (Japan) (Disc 1);Sony PlayStation;;;;;;;;;;;;;;;;;;
Motor Toon Grand Prix 2 (Japan) (Disc 2) (Taisen Sen'you Disc);Motor Toon Grand Prix 2 (Japan) (Disc 2) (Taisen Sen'you Disc);Sony PlayStation;;;;;;;;;;;;;;;;;;
Motteke Tamago with Ganbare! Kamonohashi (Japan);Motteke Tamago with Ganbare! Kamonohashi (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Motto Trump Shiyou yo! i-Mode de Grand Prix (Japan);Motto Trump Shiyou yo! i-Mode de Grand Prix (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Motto! Nyan to Wonderful 2 (Japan);Motto! Nyan to Wonderful 2 (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Mouja (Japan) (Honkakuha de 1300);Mouja (Japan) (Honkakuha de 1300);Sony PlayStation;;;;;;;;;;;;;;;;;;
Mouja (Japan);Mouja (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Mouri Motonari - Chikai no Sanshi (Japan);Mouri Motonari - Chikai no Sanshi (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Mr. Driller (Japan);Mr. Driller (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Mr. Driller G (Japan);Mr. Driller G (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Mr. Prospector - Horiate-kun (Japan);Mr. Prospector - Horiate-kun (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Ms. Pac-Man Maze Madness (Japan);Ms. Pac-Man Maze Madness (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Murakoshi Seikai no Bakuchou Nihon Rettou (Japan) (TsuriCon Taiouban);Murakoshi Seikai no Bakuchou Nihon Rettou (Japan) (TsuriCon Taiouban);Sony PlayStation;;;;;;;;;;;;;;;;;;
Murakoshi Seikai no Bakuchou Nihon Rettou (Japan);Murakoshi Seikai no Bakuchou Nihon Rettou (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Murakoshi Seikai no Bakuchou Nihon Rettou 2 (Japan);Murakoshi Seikai no Bakuchou Nihon Rettou 2 (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Murakoshi Seikai no Bakuchou SeaBass Fishing (Japan) (Disc 1);Murakoshi Seikai no Bakuchou SeaBass Fishing (Japan) (Disc 1);Sony PlayStation;;;;;;;;;;;;;;;;;;
Murakoshi Seikai no Bakuchou SeaBass Fishing (Japan) (Disc 2);Murakoshi Seikai no Bakuchou SeaBass Fishing (Japan) (Disc 2);Sony PlayStation;;;;;;;;;;;;;;;;;;
Mushi no Idokoro (Japan);Mushi no Idokoro (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Mushitarou (Japan);Mushitarou (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Muteki-ou Tri-Zenon (Japan);Muteki-ou Tri-Zenon (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
My Dream - On Air ga Matenakute (Japan) (Disc 1);My Dream - On Air ga Matenakute (Japan) (Disc 1);Sony PlayStation;;;;;;;;;;;;;;;;;;
My Dream - On Air ga Matenakute (Japan) (Disc 2);My Dream - On Air ga Matenakute (Japan) (Disc 2);Sony PlayStation;;;;;;;;;;;;;;;;;;
My Garden (Japan);My Garden (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
My Home Dream (Japan);My Home Dream (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
My Home Dream 2 - Niwatsuki Ikkodate de, Ikou! (Japan);My Home Dream 2 - Niwatsuki Ikkodate de, Ikou! (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Myaon o Sagase (Japan);Myaon o Sagase (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Myst (Japan) (Rev 1);Myst (Japan) (Rev 1);Sony PlayStation;;;;;;;;;;;;;;;;;;
Myst (Japan) (Rev 2);Myst (Japan) (Rev 2);Sony PlayStation;;;;;;;;;;;;;;;;;;
Myst (Japan);Myst (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Mystic Ark - Maboroshi Gekijou (Japan);Mystic Ark - Maboroshi Gekijou (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Mystic Dragoons, The (Japan);Mystic Dragoons, The (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Mystic Mind - Yureru Omoi (Japan) (Disc 1);Mystic Mind - Yureru Omoi (Japan) (Disc 1);Sony PlayStation;;;;;;;;;;;;;;;;;;
Mystic Mind - Yureru Omoi (Japan) (Disc 2);Mystic Mind - Yureru Omoi (Japan) (Disc 2);Sony PlayStation;;;;;;;;;;;;;;;;;;
N Gauge Unten Kibun Game - Gatan Goton (Japan) (Major Wave);N Gauge Unten Kibun Game - Gatan Goton (Japan) (Major Wave);Sony PlayStation;;;;;;;;;;;;;;;;;;
N Gauge Unten Kibun Game - Gatan Goton (Japan);N Gauge Unten Kibun Game - Gatan Goton (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
NASCAR 98 (Japan);NASCAR 98 (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
NASCAR Racing - Season 96 (Japan);NASCAR Racing - Season 96 (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
NBA Jam - Tournament Edition (Japan);NBA Jam - Tournament Edition (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
NBA Jam Extreme (Japan);NBA Jam Extreme (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
NBA Live 2000 (Japan);NBA Live 2000 (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
NBA Live 96 (Japan);NBA Live 96 (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
NBA Live 97 (Japan);NBA Live 97 (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
NBA Live 98 (Japan);NBA Live 98 (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
NBA Live 99 (Japan);NBA Live 99 (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
NBA Power Dunkers (Japan);NBA Power Dunkers (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
NBA Power Dunkers 2 (Japan);NBA Power Dunkers 2 (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
NBA Power Dunkers 3 (Japan);NBA Power Dunkers 3 (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
NBA Power Dunkers 4 (Japan);NBA Power Dunkers 4 (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
NBA Power Dunkers 5 (Japan);NBA Power Dunkers 5 (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
NHL 97 (Japan);NHL 97 (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
NHL Blades of Steel 2000 (Japan);NHL Blades of Steel 2000 (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
NHL PowerRink '97 (Japan);NHL PowerRink '97 (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
NHL Powerplay '96 (Japan);NHL Powerplay '96 (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
NOeL - La Neige (Japan) (Disc 1) (Special Edition);NOeL - La Neige (Japan) (Disc 1) (Special Edition);Sony PlayStation;;;;;;;;;;;;;;;;;;
NOeL - La Neige (Japan) (Disc 1);NOeL - La Neige (Japan) (Disc 1);Sony PlayStation;;;;;;;;;;;;;;;;;;
NOeL - La Neige (Japan) (Disc 2) (Special Edition);NOeL - La Neige (Japan) (Disc 2) (Special Edition);Sony PlayStation;;;;;;;;;;;;;;;;;;
NOeL - La Neige (Japan) (Disc 2);NOeL - La Neige (Japan) (Disc 2);Sony PlayStation;;;;;;;;;;;;;;;;;;
NOeL - La Neige (Japan) (Disc 3) (Special Edition);NOeL - La Neige (Japan) (Disc 3) (Special Edition);Sony PlayStation;;;;;;;;;;;;;;;;;;
NOeL - La Neige (Japan) (Disc 3);NOeL - La Neige (Japan) (Disc 3);Sony PlayStation;;;;;;;;;;;;;;;;;;
NOeL - La Neige Special (Japan);NOeL - La Neige Special (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
NOeL - Not Digital (Japan) (Disc 1) (Rev 1);NOeL - Not Digital (Japan) (Disc 1) (Rev 1);Sony PlayStation;;;;;;;;;;;;;;;;;;
NOeL - Not Digital (Japan) (Disc 1);NOeL - Not Digital (Japan) (Disc 1);Sony PlayStation;;;;;;;;;;;;;;;;;;
NOeL - Not Digital (Japan) (Disc 2);NOeL - Not Digital (Japan) (Disc 2);Sony PlayStation;;;;;;;;;;;;;;;;;;
NOeL 3 - Mission on the Line (Japan) (Disc 1) (Major Wave);NOeL 3 - Mission on the Line (Japan) (Disc 1) (Major Wave);Sony PlayStation;;;;;;;;;;;;;;;;;;
NOeL 3 - Mission on the Line (Japan) (Disc 1);NOeL 3 - Mission on the Line (Japan) (Disc 1);Sony PlayStation;;;;;;;;;;;;;;;;;;
